,Unnamed: 0,traveller_id,lat_o,lng_o,lat_d,lng_d,css_o,lat_css_o,lng_css_o,css_d,lat_css_d,lng_css_d
178,196,t196,55.6957116,12.5020127,55.663417,12.613829,Nesbyholmvej 1,55.6967862,12.5046889,Albaniensgade 4,55.6629687,12.6150036
179,197,t197,55.6957116,12.5020127,55.7155986,12.5491707,Nesbyholmvej 1,55.6967862,12.5046889,Bispebjerg Bakke 22,55.714287,12.544606
180,198,t198,55.6957116,12.5020127,55.7145986,12.5472417,Nesbyholmvej 1,55.6967862,12.5046889,Bispebjerg Bakke 22,55.714287,12.544606
181,200,t200,55.6957116,12.5020127,55.6815622,12.6035183,Nesbyholmvej 1,55.6967862,12.5046889,Halvtolv 19,55.678067,12.605109
182,201,t201,55.6957116,12.5020127,55.679351,12.6063932,Nesbyholmvej 1,55.6967862,12.5046889,Halvtolv 19,55.678067,12.605109
183,202,t202,55.6957116,12.5020127,55.6821885,12.5853534,Nesbyholmvej 1,55.6967862,12.5046889,Solvgade 11,55.68544739999999,12.5850568
184,203,t203,55.6957116,12.5020127,55.6858274,12.5772687,Nesbyholmvej 1,55.6967862,12.5046889,Solvgade 11,55.68544739999999,12.5850568
185,204,t204,55.6957116,12.5020127,55.6757724,12.5426171,Nesbyholmvej 1,55.6967862,12.5046889,Amalievej 1,55.6795777,12.5433161
186,205,t205,55.6957116,12.5020127,55.677688,12.546912,Nesbyholmvej 1,55.6967862,12.5046889,Amalievej 1,55.6795777,12.5433161
187,206,t206,55.6957116,12.5020127,55.7326892,12.5690945,Nesbyholmvej 1,55.6967862,12.5046889,Esthersvej 34,55.7309704,12.5659228
188,207,t207,55.6957116,12.5020127,55.73273,12.5654915,Nesbyholmvej 1,55.6967862,12.5046889,Esthersvej 34,55.7309704,12.5659228
189,209,t209,55.6957116,12.5020127,55.6538288,12.566855,Nesbyholmvej 1,55.6967862,12.5046889,Drechselsgade 13,55.6571548,12.5684851
190,210,t210,55.6957116,12.5020127,55.6576191,12.566949,Nesbyholmvej 1,55.6967862,12.5046889,Drechselsgade 13,55.6571548,12.5684851
191,211,t211,55.6957116,12.5020127,55.713568,12.5927798,Nesbyholmvej 1,55.6967862,12.5046889,Orientkaj 4,55.711612,12.5952725
192,212,t212,55.6957116,12.5020127,55.710214,12.5926909,Nesbyholmvej 1,55.6967862,12.5046889,Orientkaj 4,55.711612,12.5952725
193,213,t213,55.6957116,12.5020127,55.7035416,12.538201,Nesbyholmvej 1,55.6967862,12.5046889,Bygmestervej 59,55.70464879999999,12.5368945
194,214,t214,55.6957116,12.5020127,55.7023483,12.535914,Nesbyholmvej 1,55.6967862,12.5046889,Bygmestervej 59,55.70464879999999,12.5368945
195,215,t215,55.6957116,12.5020127,55.7030729,12.5477827,Nesbyholmvej 1,55.6967862,12.5046889,Egirsgade 65,55.7009488,12.5486256
196,216,t216,55.6957116,12.5020127,55.700964,12.5414659,Nesbyholmvej 1,55.6967862,12.5046889,Egirsgade 65,55.7009488,12.5486256
197,219,t219,55.6957116,12.5020127,55.6303298,12.5758695,Nesbyholmvej 1,55.6967862,12.5046889,Arne Jacobsens Alle 7,55.6317174,12.5736554
198,220,t220,55.6957116,12.5020127,55.630171,12.576398,Nesbyholmvej 1,55.6967862,12.5046889,Arne Jacobsens Alle 7,55.6317174,12.5736554
199,221,t221,55.6957116,12.5020127,55.695981,12.566608,Nesbyholmvej 1,55.6967862,12.5046889,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
200,222,t222,55.6957116,12.5020127,55.695981,12.566608,Nesbyholmvej 1,55.6967862,12.5046889,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
201,223,t223,55.6957116,12.5020127,55.7337192,12.5151561,Nesbyholmvej 1,55.6967862,12.5046889,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
202,224,t224,55.6957116,12.5020127,55.73391059999999,12.5147976,Nesbyholmvej 1,55.6967862,12.5046889,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
203,225,t225,55.6957116,12.5020127,55.649143,12.538063,Nesbyholmvej 1,55.6967862,12.5046889,Borgbjergsvej 43,55.6498214,12.5355941
204,226,t226,55.6957116,12.5020127,55.6508857,12.5362424,Nesbyholmvej 1,55.6967862,12.5046889,Borgbjergsvej 43,55.6498214,12.5355941
205,227,t227,55.6957116,12.5020127,55.656097,12.4854309,Nesbyholmvej 1,55.6967862,12.5046889,Vigerslev Venge 60,55.656498,12.489456
206,228,t228,55.6957116,12.5020127,55.656243,12.49368,Nesbyholmvej 1,55.6967862,12.5046889,Vigerslev Venge 60,55.656498,12.489456
207,231,t231,55.6957116,12.5020127,55.67162899999999,12.546236,Nesbyholmvej 1,55.6967862,12.5046889,Westend 8,55.6718713,12.5516401
208,232,t232,55.6957116,12.5020127,55.6737346,12.550013,Nesbyholmvej 1,55.6967862,12.5046889,Westend 8,55.6718713,12.5516401
209,233,t233,55.6957116,12.5020127,55.6681772,12.5494579,Nesbyholmvej 1,55.6967862,12.5046889,Westend 8,55.6718713,12.5516401
210,234,t234,55.6815622,12.6035183,55.66034659999999,12.6124427,Halvtolv 19,55.678067,12.605109,Albaniensgade 4,55.6629687,12.6150036
211,235,t235,55.6815622,12.6035183,55.663417,12.613829,Halvtolv 19,55.678067,12.605109,Albaniensgade 4,55.6629687,12.6150036
212,236,t236,55.6815622,12.6035183,55.7155986,12.5491707,Halvtolv 19,55.678067,12.605109,Bispebjerg Bakke 22,55.714287,12.544606
213,237,t237,55.6815622,12.6035183,55.7145986,12.5472417,Halvtolv 19,55.678067,12.605109,Bispebjerg Bakke 22,55.714287,12.544606
214,238,t238,55.6815622,12.6035183,55.6944184,12.5088552,Halvtolv 19,55.678067,12.605109,Nesbyholmvej 1,55.6967862,12.5046889
215,239,t239,55.6815622,12.6035183,55.6957116,12.5020127,Halvtolv 19,55.678067,12.605109,Nesbyholmvej 1,55.6967862,12.5046889
216,243,t243,55.6815622,12.6035183,55.6757724,12.5426171,Halvtolv 19,55.678067,12.605109,Amalievej 1,55.6795777,12.5433161
217,244,t244,55.6815622,12.6035183,55.677688,12.546912,Halvtolv 19,55.678067,12.605109,Amalievej 1,55.6795777,12.5433161
218,245,t245,55.6815622,12.6035183,55.7326892,12.5690945,Halvtolv 19,55.678067,12.605109,Esthersvej 34,55.7309704,12.5659228
219,246,t246,55.6815622,12.6035183,55.73273,12.5654915,Halvtolv 19,55.678067,12.605109,Esthersvej 34,55.7309704,12.5659228
220,247,t247,55.6815622,12.6035183,55.7051614,12.481215,Halvtolv 19,55.678067,12.605109,Husumvej (overfor 131),55.7046643,12.4787843
221,248,t248,55.6815622,12.6035183,55.6538288,12.566855,Halvtolv 19,55.678067,12.605109,Drechselsgade 13,55.6571548,12.5684851
222,249,t249,55.6815622,12.6035183,55.6576191,12.566949,Halvtolv 19,55.678067,12.605109,Drechselsgade 13,55.6571548,12.5684851
223,250,t250,55.6815622,12.6035183,55.713568,12.5927798,Halvtolv 19,55.678067,12.605109,Orientkaj 4,55.711612,12.5952725
224,251,t251,55.6815622,12.6035183,55.710214,12.5926909,Halvtolv 19,55.678067,12.605109,Orientkaj 4,55.711612,12.5952725
225,252,t252,55.6815622,12.6035183,55.7035416,12.538201,Halvtolv 19,55.678067,12.605109,Bygmestervej 59,55.70464879999999,12.5368945
226,253,t253,55.6815622,12.6035183,55.7023483,12.535914,Halvtolv 19,55.678067,12.605109,Bygmestervej 59,55.70464879999999,12.5368945
227,254,t254,55.6815622,12.6035183,55.7030729,12.5477827,Halvtolv 19,55.678067,12.605109,Egirsgade 65,55.7009488,12.5486256
228,255,t255,55.6815622,12.6035183,55.700964,12.5414659,Halvtolv 19,55.678067,12.605109,Egirsgade 65,55.7009488,12.5486256
229,256,t256,55.6815622,12.6035183,55.6935246,12.5337137,Halvtolv 19,55.678067,12.605109,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
230,257,t257,55.6815622,12.6035183,55.69347029999999,12.5343236,Halvtolv 19,55.678067,12.605109,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
231,258,t258,55.6815622,12.6035183,55.6303298,12.5758695,Halvtolv 19,55.678067,12.605109,Arne Jacobsens Alle 7,55.6317174,12.5736554
232,259,t259,55.6815622,12.6035183,55.630171,12.576398,Halvtolv 19,55.678067,12.605109,Arne Jacobsens Alle 7,55.6317174,12.5736554
233,260,t260,55.6815622,12.6035183,55.695981,12.566608,Halvtolv 19,55.678067,12.605109,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
234,261,t261,55.6815622,12.6035183,55.695981,12.566608,Halvtolv 19,55.678067,12.605109,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
235,262,t262,55.6815622,12.6035183,55.7337192,12.5151561,Halvtolv 19,55.678067,12.605109,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
236,263,t263,55.6815622,12.6035183,55.73391059999999,12.5147976,Halvtolv 19,55.678067,12.605109,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
237,264,t264,55.6815622,12.6035183,55.649143,12.538063,Halvtolv 19,55.678067,12.605109,Borgbjergsvej 43,55.6498214,12.5355941
238,265,t265,55.6815622,12.6035183,55.6508857,12.5362424,Halvtolv 19,55.678067,12.605109,Borgbjergsvej 43,55.6498214,12.5355941
239,266,t266,55.6815622,12.6035183,55.656097,12.4854309,Halvtolv 19,55.678067,12.605109,Vigerslev Venge 60,55.656498,12.489456
240,267,t267,55.6815622,12.6035183,55.656243,12.49368,Halvtolv 19,55.678067,12.605109,Vigerslev Venge 60,55.656498,12.489456
241,268,t268,55.6815622,12.6035183,55.68661609999999,12.4911945,Halvtolv 19,55.678067,12.605109,Dronninglundvej 12,55.689496,12.489151
242,269,t269,55.6815622,12.6035183,55.68832579999999,12.489222,Halvtolv 19,55.678067,12.605109,Dronninglundvej 12,55.689496,12.489151
243,270,t270,55.6815622,12.6035183,55.67162899999999,12.546236,Halvtolv 19,55.678067,12.605109,Westend 8,55.6718713,12.5516401
244,271,t271,55.6815622,12.6035183,55.6737346,12.550013,Halvtolv 19,55.678067,12.605109,Westend 8,55.6718713,12.5516401
245,272,t272,55.6815622,12.6035183,55.6681772,12.5494579,Halvtolv 19,55.678067,12.605109,Westend 8,55.6718713,12.5516401
246,273,t273,55.679351,12.6063932,55.66034659999999,12.6124427,Halvtolv 19,55.678067,12.605109,Albaniensgade 4,55.6629687,12.6150036
247,274,t274,55.679351,12.6063932,55.663417,12.613829,Halvtolv 19,55.678067,12.605109,Albaniensgade 4,55.6629687,12.6150036
248,275,t275,55.679351,12.6063932,55.7155986,12.5491707,Halvtolv 19,55.678067,12.605109,Bispebjerg Bakke 22,55.714287,12.544606
249,276,t276,55.679351,12.6063932,55.7145986,12.5472417,Halvtolv 19,55.678067,12.605109,Bispebjerg Bakke 22,55.714287,12.544606
250,277,t277,55.679351,12.6063932,55.6944184,12.5088552,Halvtolv 19,55.678067,12.605109,Nesbyholmvej 1,55.6967862,12.5046889
251,278,t278,55.679351,12.6063932,55.6957116,12.5020127,Halvtolv 19,55.678067,12.605109,Nesbyholmvej 1,55.6967862,12.5046889
252,281,t281,55.679351,12.6063932,55.6858274,12.5772687,Halvtolv 19,55.678067,12.605109,Solvgade 11,55.68544739999999,12.5850568
253,282,t282,55.679351,12.6063932,55.6757724,12.5426171,Halvtolv 19,55.678067,12.605109,Amalievej 1,55.6795777,12.5433161
254,283,t283,55.679351,12.6063932,55.677688,12.546912,Halvtolv 19,55.678067,12.605109,Amalievej 1,55.6795777,12.5433161
255,284,t284,55.679351,12.6063932,55.7326892,12.5690945,Halvtolv 19,55.678067,12.605109,Esthersvej 34,55.7309704,12.5659228
256,285,t285,55.679351,12.6063932,55.73273,12.5654915,Halvtolv 19,55.678067,12.605109,Esthersvej 34,55.7309704,12.5659228
257,286,t286,55.679351,12.6063932,55.7051614,12.481215,Halvtolv 19,55.678067,12.605109,Husumvej (overfor 131),55.7046643,12.4787843
258,287,t287,55.679351,12.6063932,55.6538288,12.566855,Halvtolv 19,55.678067,12.605109,Drechselsgade 13,55.6571548,12.5684851
259,288,t288,55.679351,12.6063932,55.6576191,12.566949,Halvtolv 19,55.678067,12.605109,Drechselsgade 13,55.6571548,12.5684851
260,289,t289,55.679351,12.6063932,55.713568,12.5927798,Halvtolv 19,55.678067,12.605109,Orientkaj 4,55.711612,12.5952725
261,290,t290,55.679351,12.6063932,55.710214,12.5926909,Halvtolv 19,55.678067,12.605109,Orientkaj 4,55.711612,12.5952725
262,291,t291,55.679351,12.6063932,55.7035416,12.538201,Halvtolv 19,55.678067,12.605109,Bygmestervej 59,55.70464879999999,12.5368945
263,292,t292,55.679351,12.6063932,55.7023483,12.535914,Halvtolv 19,55.678067,12.605109,Bygmestervej 59,55.70464879999999,12.5368945
264,293,t293,55.679351,12.6063932,55.7030729,12.5477827,Halvtolv 19,55.678067,12.605109,Egirsgade 65,55.7009488,12.5486256
265,294,t294,55.679351,12.6063932,55.700964,12.5414659,Halvtolv 19,55.678067,12.605109,Egirsgade 65,55.7009488,12.5486256
266,295,t295,55.679351,12.6063932,55.6935246,12.5337137,Halvtolv 19,55.678067,12.605109,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
267,296,t296,55.679351,12.6063932,55.69347029999999,12.5343236,Halvtolv 19,55.678067,12.605109,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
268,297,t297,55.679351,12.6063932,55.6303298,12.5758695,Halvtolv 19,55.678067,12.605109,Arne Jacobsens Alle 7,55.6317174,12.5736554
269,298,t298,55.679351,12.6063932,55.630171,12.576398,Halvtolv 19,55.678067,12.605109,Arne Jacobsens Alle 7,55.6317174,12.5736554
270,299,t299,55.679351,12.6063932,55.695981,12.566608,Halvtolv 19,55.678067,12.605109,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
271,300,t300,55.679351,12.6063932,55.695981,12.566608,Halvtolv 19,55.678067,12.605109,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
272,301,t301,55.679351,12.6063932,55.7337192,12.5151561,Halvtolv 19,55.678067,12.605109,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
273,302,t302,55.679351,12.6063932,55.73391059999999,12.5147976,Halvtolv 19,55.678067,12.605109,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
274,303,t303,55.679351,12.6063932,55.649143,12.538063,Halvtolv 19,55.678067,12.605109,Borgbjergsvej 43,55.6498214,12.5355941
275,304,t304,55.679351,12.6063932,55.6508857,12.5362424,Halvtolv 19,55.678067,12.605109,Borgbjergsvej 43,55.6498214,12.5355941
276,305,t305,55.679351,12.6063932,55.656097,12.4854309,Halvtolv 19,55.678067,12.605109,Vigerslev Venge 60,55.656498,12.489456
277,306,t306,55.679351,12.6063932,55.656243,12.49368,Halvtolv 19,55.678067,12.605109,Vigerslev Venge 60,55.656498,12.489456
278,307,t307,55.679351,12.6063932,55.68661609999999,12.4911945,Halvtolv 19,55.678067,12.605109,Dronninglundvej 12,55.689496,12.489151
279,308,t308,55.679351,12.6063932,55.68832579999999,12.489222,Halvtolv 19,55.678067,12.605109,Dronninglundvej 12,55.689496,12.489151
280,309,t309,55.679351,12.6063932,55.67162899999999,12.546236,Halvtolv 19,55.678067,12.605109,Westend 8,55.6718713,12.5516401
281,310,t310,55.679351,12.6063932,55.6737346,12.550013,Halvtolv 19,55.678067,12.605109,Westend 8,55.6718713,12.5516401
282,311,t311,55.679351,12.6063932,55.6681772,12.5494579,Halvtolv 19,55.678067,12.605109,Westend 8,55.6718713,12.5516401
283,312,t312,55.6821885,12.5853534,55.66034659999999,12.6124427,Solvgade 11,55.68544739999999,12.5850568,Albaniensgade 4,55.6629687,12.6150036
284,313,t313,55.6821885,12.5853534,55.663417,12.613829,Solvgade 11,55.68544739999999,12.5850568,Albaniensgade 4,55.6629687,12.6150036
285,314,t314,55.6821885,12.5853534,55.7155986,12.5491707,Solvgade 11,55.68544739999999,12.5850568,Bispebjerg Bakke 22,55.714287,12.544606
286,315,t315,55.6821885,12.5853534,55.7145986,12.5472417,Solvgade 11,55.68544739999999,12.5850568,Bispebjerg Bakke 22,55.714287,12.544606
287,316,t316,55.6821885,12.5853534,55.6944184,12.5088552,Solvgade 11,55.68544739999999,12.5850568,Nesbyholmvej 1,55.6967862,12.5046889
288,317,t317,55.6821885,12.5853534,55.6957116,12.5020127,Solvgade 11,55.68544739999999,12.5850568,Nesbyholmvej 1,55.6967862,12.5046889
289,321,t321,55.6821885,12.5853534,55.6757724,12.5426171,Solvgade 11,55.68544739999999,12.5850568,Amalievej 1,55.6795777,12.5433161
290,322,t322,55.6821885,12.5853534,55.677688,12.546912,Solvgade 11,55.68544739999999,12.5850568,Amalievej 1,55.6795777,12.5433161
291,323,t323,55.6821885,12.5853534,55.7326892,12.5690945,Solvgade 11,55.68544739999999,12.5850568,Esthersvej 34,55.7309704,12.5659228
292,324,t324,55.6821885,12.5853534,55.73273,12.5654915,Solvgade 11,55.68544739999999,12.5850568,Esthersvej 34,55.7309704,12.5659228
293,325,t325,55.6821885,12.5853534,55.7051614,12.481215,Solvgade 11,55.68544739999999,12.5850568,Husumvej (overfor 131),55.7046643,12.4787843
294,326,t326,55.6821885,12.5853534,55.6538288,12.566855,Solvgade 11,55.68544739999999,12.5850568,Drechselsgade 13,55.6571548,12.5684851
295,327,t327,55.6821885,12.5853534,55.6576191,12.566949,Solvgade 11,55.68544739999999,12.5850568,Drechselsgade 13,55.6571548,12.5684851
296,328,t328,55.6821885,12.5853534,55.713568,12.5927798,Solvgade 11,55.68544739999999,12.5850568,Orientkaj 4,55.711612,12.5952725
297,329,t329,55.6821885,12.5853534,55.710214,12.5926909,Solvgade 11,55.68544739999999,12.5850568,Orientkaj 4,55.711612,12.5952725
298,330,t330,55.6821885,12.5853534,55.7035416,12.538201,Solvgade 11,55.68544739999999,12.5850568,Bygmestervej 59,55.70464879999999,12.5368945
299,331,t331,55.6821885,12.5853534,55.7023483,12.535914,Solvgade 11,55.68544739999999,12.5850568,Bygmestervej 59,55.70464879999999,12.5368945
300,332,t332,55.6821885,12.5853534,55.7030729,12.5477827,Solvgade 11,55.68544739999999,12.5850568,Egirsgade 65,55.7009488,12.5486256
301,333,t333,55.6821885,12.5853534,55.700964,12.5414659,Solvgade 11,55.68544739999999,12.5850568,Egirsgade 65,55.7009488,12.5486256
302,334,t334,55.6821885,12.5853534,55.6935246,12.5337137,Solvgade 11,55.68544739999999,12.5850568,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
303,335,t335,55.6821885,12.5853534,55.69347029999999,12.5343236,Solvgade 11,55.68544739999999,12.5850568,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837
304,336,t336,55.6821885,12.5853534,55.6303298,12.5758695,Solvgade 11,55.68544739999999,12.5850568,Arne Jacobsens Alle 7,55.6317174,12.5736554
305,337,t337,55.6821885,12.5853534,55.630171,12.576398,Solvgade 11,55.68544739999999,12.5850568,Arne Jacobsens Alle 7,55.6317174,12.5736554
306,338,t338,55.6821885,12.5853534,55.695981,12.566608,Solvgade 11,55.68544739999999,12.5850568,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
307,339,t339,55.6821885,12.5853534,55.695981,12.566608,Solvgade 11,55.68544739999999,12.5850568,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
308,340,t340,55.6821885,12.5853534,55.7337192,12.5151561,Solvgade 11,55.68544739999999,12.5850568,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
309,341,t341,55.6821885,12.5853534,55.73391059999999,12.5147976,Solvgade 11,55.68544739999999,12.5850568,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
310,342,t342,55.6821885,12.5853534,55.649143,12.538063,Solvgade 11,55.68544739999999,12.5850568,Borgbjergsvej 43,55.6498214,12.5355941
311,343,t343,55.6821885,12.5853534,55.6508857,12.5362424,Solvgade 11,55.68544739999999,12.5850568,Borgbjergsvej 43,55.6498214,12.5355941
312,344,t344,55.6821885,12.5853534,55.656097,12.4854309,Solvgade 11,55.68544739999999,12.5850568,Vigerslev Venge 60,55.656498,12.489456
313,345,t345,55.6821885,12.5853534,55.656243,12.49368,Solvgade 11,55.68544739999999,12.5850568,Vigerslev Venge 60,55.656498,12.489456
314,346,t346,55.6821885,12.5853534,55.68661609999999,12.4911945,Solvgade 11,55.68544739999999,12.5850568,Dronninglundvej 12,55.689496,12.489151
315,347,t347,55.6821885,12.5853534,55.68832579999999,12.489222,Solvgade 11,55.68544739999999,12.5850568,Dronninglundvej 12,55.689496,12.489151
316,348,t348,55.6821885,12.5853534,55.67162899999999,12.546236,Solvgade 11,55.68544739999999,12.5850568,Westend 8,55.6718713,12.5516401
317,349,t349,55.6821885,12.5853534,55.6737346,12.550013,Solvgade 11,55.68544739999999,12.5850568,Westend 8,55.6718713,12.5516401
318,350,t350,55.6821885,12.5853534,55.6681772,12.5494579,Solvgade 11,55.68544739999999,12.5850568,Westend 8,55.6718713,12.5516401
319,351,t351,55.6858274,12.5772687,55.66034659999999,12.6124427,Solvgade 11,55.68544739999999,12.5850568,Albaniensgade 4,55.6629687,12.6150036
320,352,t352,55.6858274,12.5772687,55.663417,12.613829,Solvgade 11,55.68544739999999,12.5850568,Albaniensgade 4,55.6629687,12.6150036
321,353,t353,55.6858274,12.5772687,55.7155986,12.5491707,Solvgade 11,55.68544739999999,12.5850568,Bispebjerg Bakke 22,55.714287,12.544606
322,354,t354,55.6858274,12.5772687,55.7145986,12.5472417,Solvgade 11,55.68544739999999,12.5850568,Bispebjerg Bakke 22,55.714287,12.544606
323,355,t355,55.6858274,12.5772687,55.6944184,12.5088552,Solvgade 11,55.68544739999999,12.5850568,Nesbyholmvej 1,55.6967862,12.5046889
324,356,t356,55.6858274,12.5772687,55.6957116,12.5020127,Solvgade 11,55.68544739999999,12.5850568,Nesbyholmvej 1,55.6967862,12.5046889
325,358,t358,55.6858274,12.5772687,55.679351,12.6063932,Solvgade 11,55.68544739999999,12.5850568,Halvtolv 19,55.678067,12.605109
326,360,t360,55.6858274,12.5772687,55.6757724,12.5426171,Solvgade 11,55.68544739999999,12.5850568,Amalievej 1,55.6795777,12.5433161
327,361,t361,55.6858274,12.5772687,55.677688,12.546912,Solvgade 11,55.68544739999999,12.5850568,Amalievej 1,55.6795777,12.5433161
328,362,t362,55.6858274,12.5772687,55.7326892,12.5690945,Solvgade 11,55.68544739999999,12.5850568,Esthersvej 34,55.7309704,12.5659228
329,363,t363,55.6858274,12.5772687,55.73273,12.5654915,Solvgade 11,55.68544739999999,12.5850568,Esthersvej 34,55.7309704,12.5659228
330,364,t364,55.6858274,12.5772687,55.7051614,12.481215,Solvgade 11,55.68544739999999,12.5850568,Husumvej (overfor 131),55.7046643,12.4787843
